origin_country_code,origin_country_label_fr,reporting_country_code,reporting_country_name,sample_country_code,sample_country_name,sample_date,sample_year,sample_month,sample_day,crop_group,product_name,sampling_point,param_name,zen_detected,zen_value_ug_kg,lod_ug_kg,loq_ug_kg,result_status,result_type,origin_matches_reporting_country,origin_matches_sample_country,sampling_strategy,program_type,sample_method,source_archive,source_file,resId_A,latitude,longitude,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,cloud_cover_mean
DK,Danemark,DK,Denmark,DK,Denmark,2019-04-25,2019,4,25,maize,Maize silage (feed),Primary production,Zearalenone,yes,2.339409466,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,EA9BBD856361747D1BC089BC3A88FB18,55.779,9.119,2019-04-25,13.752083,19.4,10.6,71.92293,3.9,80.416664
DK,Danemark,DK,Denmark,DK,Denmark,2019-04-26,2019,4,26,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,775628587C544D6AFF8BB310F3B1ACD6,55.779,9.119,2019-04-26,11.939584,14.5,8.8,79.31154,8.7,97.791664
DK,Danemark,DK,Denmark,DK,Denmark,2019-05-01,2019,5,1,generic_cereal,Cereal grains and products derived thereof (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,528E9CAFAB27411EE53BA2E1C14EF4A2,55.779,9.119,2019-05-01,7.2,11.65,8.914583,84.96283,0.0,100.0
DK,Danemark,DK,Denmark,DK,Denmark,2019-05-03,2019,5,3,maize,Maize silage (feed),Primary production,Zearalenone,no,,,1.4,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,0530060C99421638A135195A875B592B,55.779,9.119,2019-05-03,2.4,8.15,4.9416666,65.34096,4.2999997,34.958332
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2019-05-06,2019,5,6,generic_cereal,Cereal grains screenings (feed),Farm,Zearalenone,yes,80.0,,20.0,quantified_positive,Numerical Value,yes,yes,Other,Official (National) programme,According to 97/747/EC,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2020_SK_2019.ZIP/OCC_CHEMMON2020_SK_2019.CSV,14CF011A601B7DE430C17B0D8E3E5B82,48.053,17.37,2019-05-06,8.695834,11.95,5.45,56.36571,1.2,98.166664
DK,Danemark,DK,Denmark,DK,Denmark,2019-05-06,2019,5,6,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,760E6BAFDF321241AD44218A3B44DEC4,55.779,9.119,2019-05-06,5.7645836,8.2,3.15,71.23907,2.2,36.083332
DK,Danemark,DK,Denmark,DK,Denmark,2019-05-06,2019,5,6,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,ED14C601E6F1B95AE4BF2D2F7900863D,55.779,9.119,2019-05-06,5.7645836,8.2,3.15,71.23907,2.2,36.083332
DK,Danemark,DK,Denmark,DK,Denmark,2019-05-06,2019,5,6,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,CD128565731D4D2F0DF3FB1CD138E727,55.779,9.119,2019-05-06,5.7645836,8.2,3.15,71.23907,2.2,36.083332
DK,Danemark,DK,Denmark,DK,Denmark,2019-05-07,2019,5,7,maize,Maize silage (feed),Primary production,Zearalenone,yes,24.46856302,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,8E4A5D80E6FD9C23DB5A16DE52C75482,55.779,9.119,2019-05-07,2.0,9.0,5.489584,68.96034,1.7000002,48.0
DK,Danemark,DK,Denmark,DK,Denmark,2019-05-15,2019,5,15,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,C01612982946A41043CF4B4882B51FBF,55.779,9.119,2019-05-15,1.3,14.85,9.235417,66.35426,0.0,32.125
DK,Danemark,DK,Denmark,DK,Denmark,2019-05-21,2019,5,21,maize,Maize silage (feed),Primary production,Zearalenone,yes,17.01515787,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,600823D08F805A4EACCBB9CC2F4ED4F5,55.779,9.119,2019-05-21,11.05,20.9,15.229167,88.20777,13.099999,99.083336
DK,Danemark,DK,Denmark,DK,Denmark,2019-05-29,2019,5,29,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,C9FA070809E7AE149849D51C79E1F514,55.779,9.119,2019-05-29,4.4,12.3,8.724999,61.687286,0.0,66.291664
DK,Danemark,DK,Denmark,DK,Denmark,2019-05-29,2019,5,29,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,914C59EAF08A9DF8FB25D6D234332578,55.779,9.119,2019-05-29,4.4,12.3,8.724999,61.687286,0.0,66.291664
DK,Danemark,DK,Denmark,DK,Denmark,2019-06-06,2019,6,6,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,14E16AE1D4BEE2786BF26293314767F0,55.779,9.119,2019-06-06,10.2,22.6,17.166668,80.23441,6.7999997,59.375
HU,Hongrie,CZ,Czechia,CZ,Czechia,2019-06-10,2019,6,10,maize,Maize grain (feed),Storage,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),no,no,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2020_CZ_2019.ZIP/OCC_CHEMMON2020_CZ_2019.CSV,83ACBF02EECD51F1E5D17C907B384CB6,46.814,20.877,2019-06-10,19.25,30.5,24.904167,68.64966,0.0,12.916667
DK,Danemark,DK,Denmark,DK,Denmark,2019-06-11,2019,6,11,maize,Maize silage (feed),Primary production,Zearalenone,yes,61.86418843,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,F06301A733D841BB86DD7215EF3B87D8,55.779,9.119,2019-06-11,12.1,18.05,15.379165,87.529564,3.7,88.458336
DK,Danemark,DK,Denmark,DK,Denmark,2019-06-18,2019,6,18,maize,Maize silage (feed),Primary production,Zearalenone,yes,17.79743361,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,DE02750D6E9DA8C079712356909B80C8,55.779,9.119,2019-06-18,13.6,23.35,18.6,77.328636,5.3999996,79.166664
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2019-07-09,2019,7,9,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2020_CZ_2019.ZIP/OCC_CHEMMON2020_CZ_2019.CSV,22593C705C7131C43BE8324CEEC7D6D1,49.765,15.05,2019-07-09,11.55,17.7,13.949998,58.4958,0.3,70.416664
DK,Danemark,DK,Denmark,DK,Denmark,2019-07-30,2019,7,30,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,C82A809D403CC75270F1852EEB8F55A6,55.779,9.119,2019-07-30,19.427084,24.95,15.8,79.085106,1.9000001,55.833332
DK,Danemark,DK,Denmark,DK,Denmark,2019-07-30,2019,7,30,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,C1F1CEFF4424300108751599BF945B5D,55.779,9.119,2019-07-30,19.427084,24.95,15.8,79.085106,1.9000001,55.833332
DK,Danemark,DK,Denmark,DK,Denmark,2019-07-30,2019,7,30,maize,Maize silage (feed),Primary production,Zearalenone,yes,25.07819876,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,46502AE60BD27D76BA95738D8CDBBE6D,55.779,9.119,2019-07-30,19.427084,24.95,15.8,79.085106,1.9000001,55.833332
DK,Danemark,DK,Denmark,DK,Denmark,2019-07-31,2019,7,31,maize,Maize silage (feed),Primary production,Zearalenone,yes,63.6712777,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,B26E7DD47A8D0F7D47343B37E2F51854,55.779,9.119,2019-07-31,17.916668,22.1,13.75,88.2268,15.900001,73.791664
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-01,2019,8,1,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,5D2E670F7F7A32F10382613A2874808C,55.779,9.119,2019-08-01,17.012499,20.65,13.5,87.55655,3.9,79.75
EE,Estonie,EE,Estonia,EE,Estonia,2019-08-05,2019,8,5,barley,Barley grains,Storage,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,According to Regulation (EU) 2023/2782 (repealing Regulation (EC) No 401/2006,EE_latest_15412636_contaminants.zip,OCC_CHEMMON2020_EE_2019.ZIP/OCC_CHEMMON2020_EE_2019.CSV,71ED6B48BAEB8FC08DD5507C57DB020E,58.295,26.613,2019-08-05,8.95,18.5,14.383334,63.090336,0.0,68.75
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-06,2019,8,6,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,FB91AA69F1D12BDB22F3342C44895F66,55.779,9.119,2019-08-06,17.091667,20.25,14.1,81.65866,2.9,61.625
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-06,2019,8,6,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,D1B0B52700963D3BEF308E52B8C09BE9,55.779,9.119,2019-08-06,17.091667,20.25,14.1,81.65866,2.9,61.625
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2019-08-06,2019,8,6,generic_cereal,Cereal grains screenings (feed),Support activities to agriculture,Zearalenone,no,,,1.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Other,Official (National) programme,According to 97/747/EC,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2020_SK_2019.ZIP/OCC_CHEMMON2020_SK_2019.CSV,DDEA20590082A9B471EC29E212673857,48.053,17.37,2019-08-06,23.966665,29.0,18.25,65.53173,0.0,73.125
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2019-08-07,2019,8,7,wheat,Wheat grains (feed),Farm,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Other,Official (National) programme,According to 97/747/EC,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2020_SK_2019.ZIP/OCC_CHEMMON2020_SK_2019.CSV,A23B29364576BC53F92740541408C599,48.053,17.37,2019-08-07,25.441668,30.95,20.1,67.23762,6.2,90.166664
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2019-08-07,2019,8,7,wheat,Wheat grains (feed),Farm,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Other,Official (National) programme,According to 97/747/EC,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2020_SK_2019.ZIP/OCC_CHEMMON2020_SK_2019.CSV,030EBE8B9BE3F926480E69F041261067,48.053,17.37,2019-08-07,25.441668,30.95,20.1,67.23762,6.2,90.166664
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2019-08-07,2019,8,7,maize,Maize grain (feed),Primary production,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2020_CZ_2019.ZIP/OCC_CHEMMON2020_CZ_2019.CSV,A09DA80BADCD6E12B2056FB5ABA7619A,49.765,15.05,2019-08-07,20.360416,25.95,16.2,78.78239,4.3,93.25
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-08,2019,8,8,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,77ECB38E790D6E5F8DE276393F11C5AC,55.779,9.119,2019-08-08,13.7,18.85,15.8166685,84.98729,3.8999996,55.25
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-08,2019,8,8,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,241215328A797A07D033884445CBF63F,55.779,9.119,2019-08-08,13.7,18.85,15.8166685,84.98729,3.8999996,55.25
EE,Estonie,EE,Estonia,EE,Estonia,2019-08-09,2019,8,9,barley,Barley grains,Storage,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,According to Regulation (EU) 2023/2782 (repealing Regulation (EC) No 401/2006,EE_latest_15412636_contaminants.zip,OCC_CHEMMON2020_EE_2019.ZIP/OCC_CHEMMON2020_EE_2019.CSV,DF25895D5B371C5577841857E4ED6CD8,58.295,26.613,2019-08-09,12.3,18.6,15.3875,91.7709,9.400001,84.25
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-14,2019,8,14,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,A71F91D4602E5CBAFB669656EED4465E,55.779,9.119,2019-08-14,9.5,17.25,13.716666,76.49984,1.2,62.125
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2019-08-15,2019,8,15,wheat,Common wheat grain,Primary production,Zearalenone,no,,,1.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Selective sampling,Official (National) programme,According to 97/747/EC,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2020_SK_2019.ZIP/OCC_CHEMMON2020_SK_2019.CSV,DDC05A87D4FC52E7ED96B7CB65AF35DC,48.053,17.37,2019-08-15,12.4,24.15,19.393751,60.725494,0.0,40.958332
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-22,2019,8,22,maize,Maize silage (feed),Primary production,Zearalenone,yes,48.25225305,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,512F422236FF0BB111106D5B63C3A5EB,55.779,9.119,2019-08-22,12.05,21.1,16.36875,74.16435,0.0,83.041664
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-22,2019,8,22,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,1A4B28B936E902F6A8FFB8DB6C8F46F9,55.779,9.119,2019-08-22,12.05,21.1,16.36875,74.16435,0.0,83.041664
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-22,2019,8,22,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,02761B41D9F505C7306635CE0D3D5EB1,55.779,9.119,2019-08-22,12.05,21.1,16.36875,74.16435,0.0,83.041664
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-22,2019,8,22,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,57E4A1F37B085BEDBBB73DE8B83B2C16,55.779,9.119,2019-08-22,12.05,21.1,16.36875,74.16435,0.0,83.041664
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-22,2019,8,22,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,A4E83D0ADAF858E2C252BFB5C6B13656,55.779,9.119,2019-08-22,12.05,21.1,16.36875,74.16435,0.0,83.041664
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-22,2019,8,22,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,D6921BB0E6BB0B45F2218B653B4B9AF8,55.779,9.119,2019-08-22,12.05,21.1,16.36875,74.16435,0.0,83.041664
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-26,2019,8,26,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,93E72AD7F572651AF2905ACF9F10F824,55.779,9.119,2019-08-26,17.55,26.7,21.720833,65.63343,0.0,27.125
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-26,2019,8,26,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,3A95C3813513C67B2D844DA77F43AE17,55.779,9.119,2019-08-26,17.55,26.7,21.720833,65.63343,0.0,27.125
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-26,2019,8,26,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,5DB0D1912289F149086A29D21C2DEB14,55.779,9.119,2019-08-26,17.55,26.7,21.720833,65.63343,0.0,27.125
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2019-08-27,2019,8,27,barley,Barley grain (feed),Primary production,Zearalenone,yes,150.0,3.0,10.0,quantified_positive,Numerical Value,yes,yes,Selective sampling,Official (National) programme,According to 97/747/EC,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2020_SK_2019.ZIP/OCC_CHEMMON2020_SK_2019.CSV,70AB60B1D0A111A1E4E2BFD454A99C17,48.053,17.37,2019-08-27,23.833334,29.35,19.0,75.66045,0.1,62.583332
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-27,2019,8,27,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,C4C40908EFADEF934F2D2A825CF163DD,55.779,9.119,2019-08-27,21.254164,25.7,17.05,74.85766,2.3000002,52.583332
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-27,2019,8,27,wheat,Wheat grains (feed),Primary production,Zearalenone,no,10.0689955,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,089FA7E01B01CF3BB3618EB3E05F4E0C,55.779,9.119,2019-08-27,21.254164,25.7,17.05,74.85766,2.3000002,52.583332
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-27,2019,8,27,generic_cereal,Cereal grains and products derived thereof (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,EE24EAF6E3743FFC2C9980200C9E7C07,55.779,9.119,2019-08-27,21.254164,25.7,17.05,74.85766,2.3000002,52.583332
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-27,2019,8,27,wheat,Wheat grains (feed),Primary production,Zearalenone,no,12.31917872,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,5F87C5F01AD8E56CD9394D00FAE9D5F2,55.779,9.119,2019-08-27,21.254164,25.7,17.05,74.85766,2.3000002,52.583332
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-28,2019,8,28,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,FF1C583E39412D728828E0653065CBC9,55.779,9.119,2019-08-28,18.3,27.9,22.137503,81.45605,0.5,64.416664
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-28,2019,8,28,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,C5F51055B0CFD2B6BAAAD02B5CBF6656,55.779,9.119,2019-08-28,18.3,27.9,22.137503,81.45605,0.5,64.416664
DK,Danemark,DK,Denmark,DK,Denmark,2019-08-28,2019,8,28,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2020_DK_2019.ZIP/OCC_CHEMMON2020_DK_2019.CSV,DE8450016B17C929863B21E0E45F84EF,55.779,9.119,2019-08-28,18.3,27.9,22.137503,81.45605,0.5,64.416664
